times,errors,times_1,errors_1,times_2,errors_2,times_3,errors_3,times_4,errors_4,times_5,errors_5,times_6,errors_6,times_7,errors_7,times_8,errors_8,times_9,errors_9,times_10,errors_10,times_11,errors_11,times_12,errors_12,times_13,errors_13,times_14,errors_14,times_15,errors_15,times_16,errors_16,times_17,errors_17,times_18,errors_18,times_19,errors_19,times_20,errors_20,times_21,errors_21,times_22,errors_22,times_23,errors_23,times_24,errors_24,times_25,errors_25,times_26,errors_26,times_27,errors_27,times_28,errors_28,times_29,errors_29,times_30,errors_30,times_31,errors_31,times_32,errors_32,times_33,errors_33,times_34,errors_34,times_35,errors_35,times_36,errors_36,times_37,errors_37,times_38,errors_38,times_39,errors_39,times_40,errors_40,times_41,errors_41,times_42,errors_42,times_43,errors_43,times_44,errors_44,times_45,errors_45,times_46,errors_46,times_47,errors_47,times_48,errors_48,times_49,errors_49,times_50,errors_50,times_51,errors_51,times_52,errors_52,times_53,errors_53,times_54,errors_54,times_55,errors_55,times_56,errors_56,times_57,errors_57,times_58,errors_58,times_59,errors_59,times_60,errors_60,times_61,errors_61,times_62,errors_62,times_63,errors_63,times_64,errors_64,times_65,errors_65,times_66,errors_66,times_67,errors_67,times_68,errors_68,times_69,errors_69,times_70,errors_70,times_71,errors_71,times_72,errors_72,times_73,errors_73,times_74,errors_74,times_75,errors_75,times_76,errors_76,times_77,errors_77,times_78,errors_78,times_79,errors_79,times_80,errors_80,times_81,errors_81,times_82,errors_82,times_83,errors_83,times_84,errors_84,times_85,errors_85,times_86,errors_86,times_87,errors_87,times_88,errors_88,times_89,errors_89,times_90,errors_90,times_91,errors_91,times_92,errors_92,times_93,errors_93,times_94,errors_94,times_95,errors_95,times_96,errors_96,times_97,errors_97,times_98,errors_98,times_99,errors_99,times_100,errors_100
0.132423108,0.0002324104906291469,0.101666484,5.921684560616491e-5,0.101642784,6.290368304373678e-5,0.136604768,0.0002821750062879837,0.107070441,4.02097968270265e-5,0.111195369,5.0913035714773714e-5,0.131861941,9.148751158835214e-5,0.178331226,7.903181737087508e-5,0.123541163,0.0007412921497473171,0.129158795,0.00017982286202585055,0.12471016,9.323627977878103e-5,0.127407385,7.252825930600109e-5,0.147649615,4.2645791402575386e-5,0.12126258,0.0003861053372658637,0.125409529,6.189702476248974e-5,0.113192982,4.859331942717171e-5,0.095746185,7.212884745010416e-5,0.133307979,0.0003629255444697525,0.117084829,8.325225539193185e-5,0.117478013,5.561337759189191e-5,0.097771298,7.037355789058919e-5,0.096935227,5.5922464642389266e-5,0.093247911,2.7627177929479132e-5,0.115126342,0.00015326331863438672,0.118699251,0.00018274114519734974,0.099560855,0.0001633098747921807,0.101231949,3.911571386184331e-5,0.122878789,3.1501956021868247e-5,0.124483483,4.349723739206091e-5,0.128375329,0.00020642036356784585,0.113143907,0.00017365434696253778,0.094598478,6.639058358710512e-5,0.107947735,0.00024944699312936283,0.086317334,3.6221695626261154e-5,0.10489865,7.534010148266276e-5,0.108229744,0.00013229909200023247,0.121993127,4.031999297212242e-5,0.125538978,0.0001249511470276693,0.118578273,8.644531937811185e-5,0.159683122,0.0003107861434287206,0.135017074,0.00044554365036460545,0.162654833,0.00025029830888808203,0.162897165,0.00014946118444854632,0.116349972,0.00011053385889416015,0.14471469,0.0002551783770150176,0.094899717,6.04228604201769e-5,0.140425062,0.0001163015350241363,0.092434718,2.2891850170561627e-5,0.135314061,0.00010776376509577831,0.121271623,5.058647438830933e-5,0.095740804,2.9748075136639424e-5,0.123403911,0.0001427380771757793,0.160686574,9.832139008631389e-5,0.143591007,0.00016221721975157423,0.110845385,0.00011714210495595308,0.166020857,0.00046671442605465734,0.168940834,8.644687182997228e-5,0.124027723,0.00017262944100182476,0.090863538,0.00014498955515181364,0.117921968,5.651555817120061e-5,0.138776224,0.00012019163037910817,0.153537105,0.00015381798810510823,0.143496216,3.0966286516953536e-5,0.178538412,0.0002954669593020402,0.145588296,2.643644957454884e-5,0.139470826,7.647010887752184e-5,0.162788665,9.122027147507614e-5,0.149526664,0.00017220626150467406,0.121796137,8.135161078256427e-5,0.150262845,0.000155561415881097,0.098681416,0.00017510496293037013,0.097611324,0.00013105607841110367,0.148238283,0.00014380318524976604,0.106650183,3.152077747939819e-5,0.108236055,0.0003584242617440825,0.089315305,4.604089312816139e-5,0.119484533,7.203473906942419e-5,0.154051517,0.0001506902047281282,0.129022418,0.00010551600490118974,0.134347723,6.798825515824833e-5,0.123791159,7.902128664883447e-5,0.127781068,0.00010072026840929683,0.127573717,4.66635442685823e-5,0.137256346,3.720395505023789e-5,0.097357358,0.00010752580587930504,0.103581405,0.00017326097384390708,0.098055845,7.244227541607366e-5,0.108680874,6.114041471565445e-5,0.150095575,0.0003445350952522869,0.122674765,7.616403225152943e-5,0.146327006,0.0001775720850957374,0.09541247,0.00015250064575327273,0.156533053,0.00019353520049494126,0.095524464,0.00020379256180732086,0.150520032,0.00019891805705871696,0.092475209,0.00011178199018990173,0.122887167,0.00014013947633884254,0.13274408,9.773632947075939e-5,0.1593032,4.696382363481068e-5,0.094114091,9.507622604221779e-5,0.115097367,0.00039061604440713676
0.179353868,8.393316111007607e-6,0.147263373,7.999365798729209e-6,0.162254385,7.2440294331902995e-6,0.188299092,1.1983108334685075e-5,0.147815272,5.419190259438654e-6,0.145028027,3.195937935645497e-5,0.176868248,1.4304243637865812e-5,0.228387682,9.277257375309336e-6,0.152413424,5.8000412766832955e-5,0.154731718,5.242718209396282e-6,0.196045963,7.473178783795585e-6,0.191961515,4.464682269180207e-6,0.172640287,6.39890425218768e-6,0.156178127,1.1050868888271556e-5,0.172436496,8.631343767972475e-6,0.151002867,2.7941452326109005e-5,0.148988882,1.6153099410398752e-5,0.196822207,1.145448931833897e-5,0.161738704,1.0272699239958677e-5,0.156591089,1.6117714567652606e-5,0.13868275,8.91000538154957e-6,0.14461153,6.5949094084171125e-6,0.133494028,6.368495284642411e-6,0.174971354,9.369212063358261e-5,0.155209364,2.177120304176989e-5,0.146582722,5.1234046035738e-6,0.169354045,1.1344194370270955e-5,0.143438234,1.1475900654908864e-5,0.189125661,6.666595241267719e-6,0.152578027,5.936033921682953e-6,0.160331157,2.477350246309732e-5,0.127318428,6.270244180064693e-6,0.164869404,3.64518206678502e-5,0.136915908,4.052969190987855e-6,0.138277596,8.579153120487507e-6,0.13142765,6.418575888431643e-6,0.176004604,1.1057689719793803e-5,0.191905026,2.175739980449909e-5,0.137103201,5.557094687454755e-6,0.191737457,0.0001724612622453208,0.183657197,3.482214762580036e-5,0.24914848,2.2019909415041892e-5,0.249979061,9.701893007042143e-5,0.165462659,1.1842084504864897e-5,0.202686705,3.255154284668321e-5,0.133134593,1.9101896306496687e-5,0.183799794,1.806051638415422e-5,0.12907472,5.52715451321525e-6,0.214323286,1.0603149867080685e-5,0.14170007,6.135669047719794e-6,0.140251072,5.104677578582707e-6,0.187843618,5.677231526510099e-6,0.203915741,1.0637266350575596e-5,0.222194116,2.7631785994773404e-5,0.224322096,8.71545482956311e-6,0.21632809,1.52907145948486e-5,0.19265082,2.384778305947462e-5,0.207196151,1.8002185493534325e-5,0.127185543,8.761924282315647e-6,0.139704797,0.00010158341313773704,0.207331656,7.253853017516009e-6,0.204906072,1.1623734852934199e-5,0.228462182,1.6270699260438573e-5,0.199745046,2.5430463403596158e-5,0.192392548,6.06388988898178e-6,0.194328337,1.810537619720899e-5,0.229681849,9.380678259952544e-6,0.195259959,1.4282585826149806e-5,0.1334362,2.998569235226654e-6,0.186397314,1.656893796825682e-5,0.14247645,8.515229186243455e-6,0.140183017,2.329184712610532e-5,0.247506694,1.0551963257975397e-5,0.147435279,8.371414678221105e-6,0.148472852,1.521960729651258e-5,0.134118849,7.180789951480869e-6,0.158140566,3.68681557202758e-5,0.135331436,6.646623888105606e-6,0.143737915,6.510394368222507e-5,0.219469135,1.3062325152830873e-5,0.143694715,1.2233647384902904e-5,0.142412996,3.048730469318118e-5,0.144005029,6.147362666921776e-6,0.143667084,4.496539681240806e-6,0.128158849,1.9267546476095014e-5,0.168260411,7.653369031226881e-6,0.155125536,1.0718379679493069e-5,0.145786899,9.00777577512427e-6,0.207302111,3.241621941749014e-5,0.189809636,5.910794833957951e-6,0.195306756,5.435307325722255e-5,0.143767214,1.3086849123239718e-5,0.159110041,2.7783490742444726e-5,0.156876236,8.99200805444807e-6,0.19506096,4.8003875108151594e-5,0.125180659,4.430511069722444e-6,0.195826982,6.964116691884736e-6,0.188440045,4.764491194199393e-6,0.223427333,5.08376908321521e-5,0.186474708,4.160080786432458e-6,0.145075561,4.8247148954711955e-5
0.292429666,2.819905313458743e-6,0.280885918,1.1754344929511415e-6,0.265749502,1.1441010374429396e-6,0.29230778,6.404047721761791e-6,0.268865304,1.5012893512748986e-6,0.230037627,4.747270123140925e-6,0.261324484,1.341432885348131e-6,0.269492015,3.067985187874238e-6,0.251140746,1.7686824218874065e-6,0.255798796,1.8657201822466873e-6,0.309429332,1.4664874277659866e-6,0.294172908,1.0884438689774255e-6,0.239876519,1.3512240545868546e-6,0.289684252,6.4349693942792786e-6,0.279034521,1.880808558138186e-6,0.226787919,1.3377624735804764e-6,0.209228535,1.766919183645052e-6,0.297573913,1.7791545365398332e-6,0.269394853,1.368159160037684e-6,0.261405739,1.524360614103756e-6,0.240046043,1.2622396835468826e-6,0.24581907,1.3290960036418097e-6,0.209538385,1.1790691854817146e-6,0.245142275,2.5565443581195813e-6,0.259615068,4.561444739393458e-6,0.239272166,4.76726284986092e-6,0.256564588,7.944599798566302e-7,0.253546883,2.4990752559031244e-6,0.268222346,1.705257779172798e-6,0.249012547,2.4886059443957035e-6,0.238059962,4.696440525800365e-6,0.219624037,7.989435614314002e-7,0.232656079,6.493565547062353e-6,0.201253966,1.0622563474375829e-6,0.231691733,8.118284040949487e-7,0.257004118,2.8364802389414953e-6,0.303536896,1.1847232525066148e-6,0.269062128,3.3741895610380245e-6,0.239860648,1.8103741336435974e-6,0.312942552,8.534527026343929e-6,0.305488532,6.995481077623055e-6,0.411496873,2.5491375576371713e-6,0.44422552,1.136996460671145e-5,0.247480335,1.0814453052875055e-6,0.35004391,2.357265328519728e-6,0.305601003,1.680619261770778e-6,0.272109908,1.4085723626880835e-6,0.335744392,1.1699851477870417e-6,0.359891866,1.8498443143897051e-6,0.295994344,7.610456867685498e-7,0.243857236,1.1647518863429306e-6,0.293739322,2.1224938428851917e-6,0.348300339,2.152774380832431e-6,0.370026239,3.4506698601876214e-6,0.368454284,7.413118903433454e-7,0.407301516,1.0047266180372657e-6,0.383668186,2.272106131513292e-6,0.339462443,1.2733168974107093e-6,0.271923008,1.5166523393277825e-6,0.227077281,1.542676449015485e-5,0.356259216,2.2931757269860075e-6,0.337526717,1.0731268601793245e-6,0.332918783,1.8509111489389821e-6,0.365509138,2.583565353782523e-6,0.349446825,1.33897776006392e-6,0.316146241,7.516753721837009e-7,0.354927702,9.251750028608382e-7,0.289884994,1.7319072308933496e-6,0.223982652,7.604502732564709e-7,0.331581781,4.317310913965325e-6,0.229932685,2.1264952696630358e-6,0.239254851,1.777633960518471e-6,0.399932916,1.5533115695993819e-6,0.241142295,1.4201816045627949e-6,0.240424877,3.998951710494061e-6,0.246292606,4.149302234168244e-6,0.299063592,3.976079577789596e-6,0.254248886,1.1203358747944917e-6,0.341777479,3.244552233233216e-6,0.35144743,1.1687997826563986e-6,0.27034279,3.952434480074153e-6,0.245147693,2.175600919441255e-6,0.329921135,1.2119538851392877e-6,0.231515788,6.175891926721001e-7,0.328381149,1.7039833483663198e-6,0.269420986,1.7740194713891008e-6,0.253681663,1.5051458143635912e-6,0.240392666,2.0822580519335806e-6,0.347285273,5.594210006201241e-6,0.338535321,1.180548800508929e-6,0.208587843,3.230139855582236e-6,0.222854126,1.169312405675468e-6,0.238720258,4.933354125806943e-6,0.263112541,1.7928308477366158e-6,0.307702786,1.3170046004794967e-6,0.332478734,1.1466688735491793e-6,0.2735003,3.0539838699046606e-6,0.284006823,9.003823197065723e-7,0.322516494,7.435232491614966e-6,0.347237266,1.8642552242469824e-6,0.267411129,1.7888390513259476e-6
0.460721267,7.216894486318198e-7,0.438616611,2.406283300092261e-7,0.472372523,2.649723414083429e-7,0.50177858,5.042430884171956e-7,0.451473515,2.069585566757512e-7,0.412034842,2.3445800986237417e-7,0.46096588,4.435875127955728e-7,0.441382426,2.40075895043664e-7,0.413406195,1.0027441537501874e-6,0.582771806,4.4908637701557677e-7,0.518843592,3.7443812950444407e-7,0.416882251,2.3291683110357727e-7,0.410128528,1.7985180311467438e-7,0.487644806,2.1466515916742242e-6,0.597149375,2.84381929869803e-7,0.418501225,4.0633785396300305e-7,0.393594481,8.182826838222095e-7,0.501315524,5.436069733408037e-7,0.466711926,3.015250474871944e-7,0.403911113,2.0295597936390008e-7,0.440274704,3.4251889352767705e-7,0.414745364,6.667848319643892e-7,0.343630823,1.278736300284752e-7,0.402021157,1.7748711538134585e-7,0.418414848,5.079381192351571e-7,0.376891389,1.0486072258035398e-6,0.474951132,1.73739975546832e-7,0.456221069,2.85783741817988e-7,0.39554217,1.687732121571853e-7,0.414930561,3.6420554320913014e-7,0.40718035,5.808204072157187e-7,0.369201532,3.6296434551554544e-7,0.36504781,1.5382159835030757e-6,0.357566424,3.068464526321194e-7,0.374155036,2.3737954620177145e-7,0.416699401,1.8291530577737917e-7,0.575480344,2.2436086478526732e-7,0.463166871,7.394863251078775e-7,0.427440138,1.8946392129888054e-7,0.481094996,4.136239210367958e-7,0.526707858,2.390715074481255e-7,0.691174823,6.736672919453754e-7,0.70029923,2.9425041080732974e-6,0.578826591,2.607017881931046e-7,0.46461567,4.904922569851795e-7,0.539059817,3.465542365081048e-7,0.367086806,3.4101472639025465e-7,0.572014868,1.6168288770426043e-7,0.497685096,8.349423294662432e-7,0.558834795,2.0228154565528843e-7,0.579136896,3.094188714827302e-7,0.449163421,3.63889773640637e-7,0.485911366,3.7678126119862005e-7,0.429537486,5.823916060586897e-7,0.609215475,3.369450890540256e-7,0.470715282,5.18899282667757e-7,0.581245598,3.7655740268767485e-7,0.411925026,3.150888318069707e-7,0.501798583,3.7505987993519786e-7,0.35597046,1.2585535324385262e-6,0.553007913,3.082680792034327e-7,0.595661609,3.132788518872464e-7,0.574479331,2.62482548460268e-7,0.408694938,1.5092418997228144e-6,0.415714579,1.5564322853271434e-7,0.360512433,3.7217840064338284e-7,0.573320465,4.0277462473157324e-7,0.53812368,3.3743787771261534e-7,0.526214837,1.285890226962002e-7,0.440930126,2.5715785687750095e-7,0.382503707,2.3649706585595938e-7,0.405182353,7.466746242656246e-7,0.547000634,3.571807253624047e-7,0.396200731,2.7501383234134364e-7,0.558316754,8.217587492925375e-7,0.581692997,6.340893970239769e-7,0.484935146,2.463896900346709e-7,0.412455604,3.6563067812019334e-7,0.622005919,9.231977874389079e-7,0.634034372,5.263262306389233e-7,0.452534654,9.432179749300945e-7,0.380710245,2.2745704708736045e-7,0.595826188,2.4382230630123427e-7,0.412415651,3.223178141044985e-7,0.553078489,1.48370302674604e-7,0.654481062,2.9807853575659774e-7,0.460634457,3.0138755944729297e-7,0.546788554,2.4181007582791173e-7,0.565973063,3.805735239372235e-7,0.528858012,1.3761632143561597e-7,0.358772568,1.4228812681267035e-7,0.408533877,4.926609853309619e-7,0.416686999,7.60898543103016e-7,0.627794051,3.022729556982619e-7,0.533235933,6.645681083236944e-7,0.540581817,1.7135638284320563e-7,0.369953987,3.913729637281887e-7,0.502603533,2.754176246560666e-7,0.437770787,3.053594481874635e-7,0.572440719,3.7132157168207836e-7,0.480071111,4.437724432942108e-6
